GISJOIN,YEAR,ANRCA,RES_ONLYA,TRUSTA,AIANHHA,RES_TRSTA,BLCK_GRPA,TRACTA,CDA,C_CITYA,COUNTY,COUNTYA,CTY_SUBA,DIVISIONA,MSA_CMSAA,PLACEA,PMSAA,REGIONA,STATE,STATEA,URBRURALA,URB_AREAA,ZIPA,CD103A,ANPSADPI,E1A001,E1A002,E1A003,E1A004,E1A005,E1A006,E1A007,E1A008,E1A009,E1A010
"G130279097053","1990",,,,,,"3","9705",,,"Toombs","279",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 3",709,63,6,0,0,0,0,0,0,0
"G13027909706981","1990",,,,,,"1","970698",,,"Toombs","279",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",907,12,0,0,0,0,0,0,0,113
"G13027909706982","1990",,,,,,"2","970698",,,"Toombs","279",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",1016,49,0,0,0,27,0,0,0,89
"G13027909706983","1990",,,,,,"3","970698",,,"Toombs","279",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 3",376,198,0,0,0,0,0,0,0,0
"G13027909707982","1990",,,,,,"2","970798",,,"Toombs","279",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",0,0,0,0,0,0,0,0,0,0
"G13027909707985","1990",,,,,,"5","970798",,,"Toombs","279",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 5",0,0,0,0,0,0,0,0,0,0
"G130281096011","1990",,,,,,"1","9601",,,"Towns","281",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",761,0,0,0,0,0,0,0,0,0
"G130281096012","1990",,,,,,"2","9601",,,"Towns","281",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",662,0,17,0,0,0,0,0,0,0
"G130281096013","1990",,,,,,"3","9601",,,"Towns","281",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 3",884,0,0,6,0,0,0,0,0,0
"G130281096021","1990",,,,,,"1","9602",,,"Towns","281",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",831,0,0,5,0,13,0,0,0,0
"G130281096022","1990",,,,,,"2","9602",,,"Towns","281",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",322,0,0,0,0,0,0,0,0,0
"G130281096023","1990",,,,,,"3","9602",,,"Towns","281",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 3",516,0,0,0,0,0,0,0,0,0
"G130281096031","1990",,,,,,"1","9603",,,"Towns","281",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",1003,0,0,0,0,0,0,0,0,0
"G130281096032","1990",,,,,,"2","9603",,,"Towns","281",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",631,0,0,0,0,0,0,0,0,0
"G130281096033","1990",,,,,,"3","9603",,,"Towns","281",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 3",1095,0,3,0,0,5,0,0,0,0
"G13028309601981","1990",,,,,,"1","960198",,,"Treutlen","283",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",341,41,0,0,0,0,0,0,0,0
"G13028309601982","1990",,,,,,"2","960198",,,"Treutlen","283",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",366,64,0,0,0,0,0,0,0,0
"G13028309602981","1990",,,,,,"1","960298",,,"Treutlen","283",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",949,41,8,0,0,0,0,0,0,0
"G13028309602982","1990",,,,,,"2","960298",,,"Treutlen","283",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",458,439,0,0,0,0,0,0,0,0
"G13028309602983","1990",,,,,,"3","960298",,,"Treutlen","283",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 3",781,409,0,0,0,0,0,0,0,0
"G13028309602984","1990",,,,,,"4","960298",,,"Treutlen","283",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 4",303,396,0,0,0,0,0,0,0,0
"G13028309602985","1990",,,,,,"5","960298",,,"Treutlen","283",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 5",799,594,0,0,0,5,0,0,0,0
"G130285096011","1990",,,,,,"1","9601",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",837,177,0,0,0,0,0,0,0,0
"G130285096012","1990",,,,,,"2","9601",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",753,255,0,0,0,0,0,0,0,0
"G130285096013","1990",,,,,,"3","9601",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 3",729,29,0,0,0,0,0,0,0,0
"G130285096014","1990",,,,,,"4","9601",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 4",334,541,0,0,0,0,0,0,0,0
"G130285096015","1990",,,,,,"5","9601",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 5",1151,405,6,0,0,0,0,0,0,0
"G130285096021","1990",,,,,,"1","9602",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",1541,64,0,0,0,6,0,0,0,0
"G130285096022","1990",,,,,,"2","9602",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",1097,102,0,0,0,25,0,0,0,0
"G130285096031","1990",,,,,,"1","9603",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",1114,23,9,6,0,0,0,0,0,0
"G130285096032","1990",,,,,,"2","9603",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",980,55,0,12,0,0,0,0,0,0
"G130285096033","1990",,,,,,"3","9603",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 3",1978,0,0,0,0,0,0,0,0,5
"G130285096041","1990",,,,,,"1","9604",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",1559,378,0,50,0,0,0,0,0,14
"G130285096042","1990",,,,,,"2","9604",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",585,0,0,0,0,9,0,0,0,0
"G130285096043","1990",,,,,,"3","9604",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 3",1084,756,0,58,0,0,0,0,0,0
"G130285096044","1990",,,,,,"4","9604",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 4",586,14,0,0,0,8,0,0,0,0
"G130285096051","1990",,,,,,"1","9605",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",1488,379,0,0,0,0,0,0,0,0
"G130285096052","1990",,,,,,"2","9605",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",1903,430,7,0,0,8,0,0,0,0
"G130285096053","1990",,,,,,"3","9605",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 3",936,140,13,30,0,22,0,0,0,0
"G130285096054","1990",,,,,,"4","9605",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 4",944,200,0,39,0,0,0,0,0,0
"G130285096055","1990",,,,,,"5","9605",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 5",981,159,0,0,0,5,0,0,0,0
"G130285096056","1990",,,,,,"6","9605",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 6",335,317,0,0,0,0,0,0,0,0
"G130285096061","1990",,,,,,"1","9606",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",693,184,0,4,0,0,0,0,0,3
"G130285096062","1990",,,,,,"2","9606",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",407,1234,0,0,0,0,0,0,0,0
"G130285096063","1990",,,,,,"3","9606",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 3",10,974,0,0,0,0,0,0,0,0
"G130285096064","1990",,,,,,"4","9606",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 4",0,647,0,0,0,0,0,0,0,0
"G130285096065","1990",,,,,,"5","9606",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 5",115,556,0,0,0,0,0,0,0,0
"G130285096071","1990",,,,,,"1","9607",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",91,1127,0,0,0,0,0,0,0,0
"G130285096072","1990",,,,,,"2","9607",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",19,885,0,0,0,0,0,0,0,0
"G130285096073","1990",,,,,,"3","9607",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 3",755,281,0,0,0,0,0,0,0,0
"G130285096074","1990",,,,,,"4","9607",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 4",826,324,0,0,0,0,0,0,0,0
"G130285096075","1990",,,,,,"5","9607",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 5",1217,38,9,0,0,0,0,0,0,0
"G130285096081","1990",,,,,,"1","9608",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",731,102,0,8,0,11,0,0,0,0
"G130285096082","1990",,,,,,"2","9608",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",450,234,0,0,0,5,0,0,0,0
"G130285096083","1990",,,,,,"3","9608",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 3",234,858,0,0,0,5,0,0,0,0
"G130285096084","1990",,,,,,"4","9608",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 4",558,480,0,0,0,0,0,0,0,0
"G130285096091","1990",,,,,,"1","9609",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",408,289,0,0,0,0,0,0,0,0
"G130285096092","1990",,,,,,"2","9609",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",141,570,0,0,0,0,0,0,0,0
"G130285096093","1990",,,,,,"3","9609",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 3",624,254,0,0,0,0,0,0,0,72
"G130285096094","1990",,,,,,"4","9609",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 4",1197,201,0,28,0,8,0,0,0,0
"G130285096095","1990",,,,,,"5","9609",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 5",944,117,0,0,0,0,0,0,0,0
"G130285096096","1990",,,,,,"6","9609",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 6",1405,62,0,0,0,15,0,0,0,0
"G130285096097","1990",,,,,,"7","9609",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 7",1895,207,0,0,0,0,0,0,0,0
"G130285096101","1990",,,,,,"1","9610",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",1128,258,28,0,0,0,0,0,0,0
"G130285096102","1990",,,,,,"2","9610",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",1006,112,0,0,0,0,0,0,0,0
"G130285096103","1990",,,,,,"3","9610",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 3",189,963,0,41,0,0,0,0,0,0
"G130285096104","1990",,,,,,"4","9610",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 4",91,912,0,0,0,0,0,0,0,0
"G130285096105","1990",,,,,,"5","9610",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 5",392,152,0,0,0,7,0,0,0,0
"G130285096111","1990",,,,,,"1","9611",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",1017,64,8,0,0,0,0,0,0,0
"G130285096112","1990",,,,,,"2","9611",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",814,171,0,0,0,0,0,0,0,0
"G13028509612983","1990",,,,,,"3","961298",,,"Troup","285",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 3",0,0,0,0,0,0,0,0,0,0
"G130287097011","1990",,,,,,"1","9701",,,"Turner","287",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",477,118,0,0,0,0,0,0,0,0
"G130287097021","1990",,,,,,"1","9702",,,"Turner","287",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",1047,32,0,0,0,0,0,0,0,0
"G130287097022","1990",,,,,,"2","9702",,,"Turner","287",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",691,41,0,0,0,0,0,0,0,0
"G130287097023","1990",,,,,,"3","9702",,,"Turner","287",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 3",277,1016,0,5,0,0,0,0,0,0
"G130287097024","1990",,,,,,"4","9702",,,"Turner","287",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 4",231,1548,0,14,0,0,0,0,0,0
"G130287097025","1990",,,,,,"5","9702",,,"Turner","287",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 5",718,388,0,0,0,0,0,0,0,0
"G130287097031","1990",,,,,,"1","9703",,,"Turner","287",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",500,199,0,0,0,0,0,0,0,0
"G130287097032","1990",,,,,,"2","9703",,,"Turner","287",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",543,72,0,17,0,0,0,0,0,0
"G130287097033","1990",,,,,,"3","9703",,,"Turner","287",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 3",632,125,0,0,0,12,0,0,0,0
"G13028900601981","1990",,,,,,"1","060198",,,"Twiggs","289",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",577,1080,0,0,0,0,4,0,0,0
"G13028900601982","1990",,,,,,"2","060198",,,"Twiggs","289",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",558,691,1,4,0,0,0,0,0,0
"G13028900601983","1990",,,,,,"3","060198",,,"Twiggs","289",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 3",1308,150,13,0,0,5,0,0,0,0
"G13028900601984","1990",,,,,,"4","060198",,,"Twiggs","289",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 4",744,263,0,0,0,0,0,0,0,0
"G130289006021","1990",,,,,,"1","0602",,,"Twiggs","289",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",747,512,0,0,0,0,2,0,0,0
"G130289006022","1990",,,,,,"2","0602",,,"Twiggs","289",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",648,374,0,0,0,0,0,0,0,0
"G130289006023","1990",,,,,,"3","0602",,,"Twiggs","289",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 3",362,590,0,0,0,0,0,0,0,0
"G130289006024","1990",,,,,,"4","0602",,,"Twiggs","289",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 4",73,73,0,0,0,0,0,0,0,0
"G130289006025","1990",,,,,,"5","0602",,,"Twiggs","289",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 5",262,765,0,0,0,0,0,0,0,0
"G130291099011","1990",,,,,,"1","9901",,,"Union","291",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",994,0,0,0,0,0,0,0,0,0
"G130291099012","1990",,,,,,"2","9901",,,"Union","291",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",945,0,0,0,0,0,0,0,0,0
"G130291099013","1990",,,,,,"3","9901",,,"Union","291",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 3",647,0,0,7,0,0,0,0,0,0
"G130291099014","1990",,,,,,"4","9901",,,"Union","291",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 4",1010,0,10,0,0,0,0,0,0,0
"G130291099021","1990",,,,,,"1","9902",,,"Union","291",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",938,0,14,0,0,6,0,0,0,0
"G130291099022","1990",,,,,,"2","9902",,,"Union","291",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",1189,12,0,12,0,4,0,0,0,0
"G130291099023","1990",,,,,,"3","9902",,,"Union","291",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 3",1217,0,0,0,0,0,0,0,0,0
"G130291099024","1990",,,,,,"4","9902",,,"Union","291",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 4",987,0,0,0,0,0,0,0,0,0
"G130291099025","1990",,,,,,"5","9902",,,"Union","291",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 5",1041,0,0,0,0,0,0,0,0,0
"G130291099026","1990",,,,,,"6","9902",,,"Union","291",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 6",1191,0,0,0,0,0,0,0,0,0
"G130291099027","1990",,,,,,"7","9902",,,"Union","291",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 7",1136,0,0,0,0,11,0,0,0,0
"G130291099031","1990",,,,,,"1","9903",,,"Union","291",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",613,0,9,0,0,0,0,0,0,0
"G130293099011","1990",,,,,,"1","9901",,,"Upson","293",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",1261,257,0,0,0,2,0,0,0,1
"G130293099012","1990",,,,,,"2","9901",,,"Upson","293",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",744,471,0,0,0,0,0,0,0,0
"G130293099021","1990",,,,,,"1","9902",,,"Upson","293",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",1339,40,0,0,0,0,0,0,0,0
"G130293099022","1990",,,,,,"2","9902",,,"Upson","293",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",1155,137,0,0,0,14,0,0,0,0
"G130293099023","1990",,,,,,"3","9902",,,"Upson","293",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 3",1310,0,0,0,0,0,0,0,0,0
"G130293099024","1990",,,,,,"4","9902",,,"Upson","293",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 4",889,680,0,0,0,0,0,0,0,0
"G130293099025","1990",,,,,,"5","9902",,,"Upson","293",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 5",1118,188,0,10,0,0,0,0,0,0
"G130293099031","1990",,,,,,"1","9903",,,"Upson","293",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",1057,252,0,0,0,15,0,0,0,0
"G130293099032","1990",,,,,,"2","9903",,,"Upson","293",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",1539,58,0,0,0,0,0,0,0,0
"G130293099041","1990",,,,,,"1","9904",,,"Upson","293",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",980,41,0,0,0,0,0,0,0,0
"G130293099042","1990",,,,,,"2","9904",,,"Upson","293",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",1052,0,0,65,0,0,0,0,0,0
"G130293099043","1990",,,,,,"3","9904",,,"Upson","293",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 3",888,561,0,0,0,0,0,0,0,0
"G130293099044","1990",,,,,,"4","9904",,,"Upson","293",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 4",14,1312,0,0,0,0,0,0,0,0
"G130293099045","1990",,,,,,"5","9904",,,"Upson","293",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 5",709,198,0,0,0,11,0,0,0,0
"G130293099046","1990",,,,,,"6","9904",,,"Upson","293",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 6",837,151,0,0,0,0,0,0,0,0
"G130293099051","1990",,,,,,"1","9905",,,"Upson","293",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",744,172,0,0,0,10,0,0,0,0
"G130293099052","1990",,,,,,"2","9905",,,"Upson","293",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",510,244,0,0,0,0,0,0,0,0
"G130293099053","1990",,,,,,"3","9905",,,"Upson","293",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 3",167,756,0,0,0,0,0,0,0,0
"G130293099054","1990",,,,,,"4","9905",,,"Upson","293",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 4",1135,409,0,0,0,0,0,0,0,0
"G130293099055","1990",,,,,,"5","9905",,,"Upson","293",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 5",779,663,10,0,0,0,0,0,0,0
"G130293099061","1990",,,,,,"1","9906",,,"Upson","293",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 1",458,186,0,0,0,0,0,0,0,25
"G130293099062","1990",,,,,,"2","9906",,,"Upson","293",,"5","9999",,"9999","3","Georgia","13",,,,,"BG 2",147,529,0,0,0,0,0,0,0,0
"G130295002011","1990",,,,,,"1","0201",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 1",1020,0,7,0,0,0,0,0,0,0
"G130295002012","1990",,,,,,"2","0201",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 2",951,0,9,0,0,0,0,0,0,0
"G130295002013","1990",,,,,,"3","0201",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 3",1407,33,8,8,0,14,0,0,0,0
"G130295002014","1990",,,,,,"4","0201",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 4",493,355,0,0,0,0,0,0,0,0
"G130295002015","1990",,,,,,"5","0201",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 5",663,0,0,0,0,0,0,0,0,0
"G130295002016","1990",,,,,,"6","0201",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 6",1181,0,21,0,0,0,0,0,7,0
"G130295002017","1990",,,,,,"7","0201",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 7",600,0,5,0,0,8,0,0,0,0
"G130295002021","1990",,,,,,"1","0202",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 1",2159,68,0,0,0,0,0,0,0,0
"G130295002022","1990",,,,,,"2","0202",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 2",1623,0,0,0,0,0,0,0,0,0
"G130295002031","1990",,,,,,"1","0203",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 1",1321,0,9,0,0,0,0,0,0,0
"G130295002032","1990",,,,,,"2","0203",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 2",1028,0,0,0,0,0,0,0,0,0
"G130295002033","1990",,,,,,"3","0203",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 3",731,20,0,0,0,12,0,0,0,0
"G130295002034","1990",,,,,,"4","0203",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 4",313,68,0,0,0,0,0,0,0,0
"G130295002035","1990",,,,,,"5","0203",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 5",2574,0,0,0,0,12,0,0,0,0
"G130295002036","1990",,,,,,"6","0203",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 6",875,0,0,0,0,0,0,0,0,0
"G130295002037","1990",,,,,,"7","0203",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 7",1097,0,0,0,0,0,0,0,0,0
"G130295002038","1990",,,,,,"8","0203",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 8",965,0,0,0,0,0,0,0,0,0
"G130295002039","1990",,,,,,"9","0203",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 9",796,0,0,0,0,0,0,0,0,0
"G13029500204981","1990",,,,,,"1","020498",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 1",746,0,8,7,2,2,0,0,0,2
"G13029500204982","1990",,,,,,"2","020498",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 2",869,0,0,0,0,0,0,0,0,0
"G13029500204983","1990",,,,,,"3","020498",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 3",1179,0,20,0,0,24,0,0,0,0
"G130295002051","1990",,,,,,"1","0205",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 1",904,52,0,0,0,0,0,0,0,0
"G130295002052","1990",,,,,,"2","0205",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 2",2851,64,10,43,0,0,0,0,0,0
"G130295002053","1990",,,,,,"3","0205",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 3",2322,11,2,0,0,0,0,0,0,6
"G130295002054","1990",,,,,,"4","0205",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 4",2388,322,6,0,0,0,0,0,0,0
"G130295002055","1990",,,,,,"5","0205",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 5",1794,16,15,0,0,0,0,0,0,0
"G130295002056","1990",,,,,,"6","0205",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 6",1139,0,0,57,0,0,0,0,0,0
"G13029500206011","1990",,,,,,"1","020601",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 1",1611,92,0,0,0,0,0,0,0,0
"G13029500206012","1990",,,,,,"2","020601",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 2",1217,191,10,0,0,0,7,0,0,13
"G13029500206013","1990",,,,,,"3","020601",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 3",1119,0,0,0,0,0,0,0,0,0
"G13029500206021","1990",,,,,,"1","020602",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 1",1294,22,0,0,0,28,0,0,0,0
"G13029500206022","1990",,,,,,"2","020602",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 2",1092,0,6,8,0,0,0,0,0,0
"G13029500206023","1990",,,,,,"3","020602",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 3",291,0,0,0,0,16,0,0,0,18
"G130295002071","1990",,,,,,"1","0207",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 1",1536,21,0,0,0,0,0,0,0,0
"G130295002072","1990",,,,,,"2","0207",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 2",1191,82,0,6,0,4,0,0,0,0
"G130295002073","1990",,,,,,"3","0207",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 3",617,0,0,0,0,0,0,0,0,0
"G130295002074","1990",,,,,,"4","0207",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 4",566,305,7,0,0,0,0,0,0,0
"G130295002075","1990",,,,,,"5","0207",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 5",2000,44,0,0,0,0,0,0,0,0
"G130295002076","1990",,,,,,"6","0207",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 6",1025,0,0,0,0,0,0,0,0,0
"G130295002081","1990",,,,,,"1","0208",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 1",904,0,0,0,0,0,0,0,0,0
"G130295002082","1990",,,,,,"2","0208",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 2",736,234,0,8,0,0,0,0,0,0
"G130295002083","1990",,,,,,"3","0208",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 3",783,22,0,0,0,0,0,0,0,0
"G130295002084","1990",,,,,,"4","0208",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 4",0,0,0,0,0,0,0,0,0,0
"G13029500209011","1990",,,,,,"1","020901",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 1",1526,100,0,0,0,0,0,0,0,0
"G13029500209012","1990",,,,,,"2","020901",,,"Walker","295",,"5","1560",,"9999","3","Georgia","13",,,,,"BG 2",950,0,0,0,0,0,0,0,0,0
